"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"sona_surveycode";"c_0001";"c_0002";"c_0003";"c_0004";"js_onoff";"consent_participation";"sona_noid";"Alter";"Geschlecht";"Bildungsabschluss";"Berufsstatus";"Berufserfahrung";"ATTARI12_1";"ATTARI12_2";"ATTARI12_3";"ATTARI12_4";"ATTARI12_5";"ATTARI12_6";"ATTARI12_7";"ATTARI12_8";"ATTARI12_9";"ATTARI12_10";"ATTARI12_11";"ATTARI12_12";"GenKI_Erfahrung";"Akzeptanz_O1";"Akzeptanz_O2";"Akzeptanz_O3";"Akzeptanz_S1";"Akzeptanz_S2";"Akzeptanz_S3";"Attention_test";"v_114";"seriousness_check";"consent_data_usage";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6885738";"rts6885739";"rts6885741";"rts6885742";"rts6885743";"rts6901825";"rts6918916";"rts6918933";"rts6918959";"rts6918961";"rts6918972";"rts6918974";"rts6918975";"rts6918979"
"238";"0";"0";"31";"6997800";"-77";"337";"0";"3";"1";"0";"extern";"1";"1";"-77";"65";"2";"3";"2";"5";"2";"2";"3";"3";"4";"2";"3";"2";"2";"3";"2";"2";"3";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.154 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"0d341475db93554b67dfafd0b78b1f7f";"1";"0";"1736106777";"2025-01-05 19:52:57";"2025-01-05 19:58:34";"0000-00-00 00:00:00";"0";"27";"0";"337";"0";"74";"115";"222";"277";"213";"281";"155";"185";"312"
"239";"0";"0";"31";"6997800";"-77";"414";"0";"4";"1";"1";"extern";"1";"1";"-77";"43";"1";"5";"2";"5";"4";"3";"4";"3";"4";"4";"3";"3";"3";"2";"3";"3";"2";"-77";"-77";"-77";"3";"3";"3";"1";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"561011969f34e4cfe59c8388934f0b4d";"1";"0";"1736107018";"2025-01-05 19:56:58";"2025-01-05 20:03:52";"0000-00-00 00:00:00";"0";"15";"0";"413";"0";"71";"102";"272";"324";"266";"339";"138";"255";"354"
"240";"0";"0";"31";"6997800";"-77";"221";"0";"1";"0";"0";"extern";"1";"1";"-77";"45";"1";"5";"2";"5";"4";"1";"3";"2";"5";"5";"1";"2";"4";"1";"4";"1";"3";"5";"5";"5";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"2aafe70e730734a8847d747208ec6771";"1";"0";"1736113728";"2025-01-05 21:48:48";"2025-01-05 21:52:29";"0000-00-00 00:00:00";"0";"15";"0";"221";"0";"44";"78";"160";"174";"152";"185";"100";"127";"202"
"241";"0";"0";"31";"6997800";"-77";"374";"0";"2";"0";"1";"extern";"1";"1";"-77";"24";"1";"3";"2";"4";"4";"1";"5";"2";"5";"3";"2";"1";"4";"2";"4";"1";"4";"5";"4";"3";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"fd6dfff6fc6e6d8db972a96678211237";"1";"0";"1736117065";"2025-01-05 22:44:25";"2025-01-05 22:50:39";"0000-00-00 00:00:00";"0";"10";"0";"374";"0";"57";"97";"229";"280";"191";"327";"130";"150";"344"
"242";"0";"0";"31";"6997800";"-77";"289";"0";"3";"1";"0";"extern";"1";"1";"-77";"50";"2";"3";"2";"5";"5";"2";"5";"3";"5";"4";"2";"2";"2";"2";"4";"2";"2";"-77";"-77";"-77";"3";"3";"3";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"91f737bb50c7cc84b6c634df5aa88044";"1";"0";"1736141066";"2025-01-06 05:24:26";"2025-01-06 05:29:15";"0000-00-00 00:00:00";"0";"28";"0";"289";"0";"54";"107";"207";"238";"195";"253";"131";"159";"275"
"243";"0";"0";"31";"6997800";"-77";"474";"0";"4";"1";"1";"extern";"1";"1";"-77";"22";"2";"5";"2";"3";"4";"2";"5";"2";"5";"5";"2";"2";"4";"2";"4";"2";"3";"-77";"-77";"-77";"4";"3";"2";"2";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"8dacfbad83aae278db310f8ff723f29d";"1";"0";"1736141339";"2025-01-06 05:28:59";"2025-01-06 05:36:53";"0000-00-00 00:00:00";"0";"118";"0";"474";"0";"153";"258";"372";"413";"313";"443";"277";"304";"457"
"244";"0";"0";"31";"6997800";"-77";"341";"0";"1";"0";"0";"extern";"1";"1";"-77";"44";"2";"5";"2";"5";"2";"3";"4";"3";"4";"4";"3";"3";"2";"3";"2";"3";"2";"5";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"d3848adb24ad75937402defba930ab10";"1";"0";"1736141716";"2025-01-06 05:35:16";"2025-01-06 05:40:57";"0000-00-00 00:00:00";"0";"11";"0";"341";"0";"49";"147";"257";"291";"245";"306";"192";"233";"327"
"245";"0";"0";"31";"6997800";"-77";"287";"0";"2";"0";"1";"extern";"1";"1";"-77";"40";"2";"4";"2";"5";"4";"2";"4";"3";"4";"4";"3";"4";"3";"3";"3";"2";"4";"3";"3";"3";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"720c52f4a968f549dc5fa4bee170be63";"1";"0";"1736142545";"2025-01-06 05:49:05";"2025-01-06 05:53:52";"0000-00-00 00:00:00";"0";"9";"0";"287";"0";"50";"77";"179";"199";"137";"224";"102";"128";"260"
"246";"0";"0";"31";"6997800";"-77";"278";"0";"3";"1";"0";"extern";"1";"1";"-77";"51";"1";"5";"2";"5";"4";"1";"5";"2";"5";"5";"1";"1";"5";"2";"5";"1";"3";"-77";"-77";"-77";"4";"4";"4";"4";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"c651f328e60628fe5ad4b947df6e0254";"1";"0";"1736143365";"2025-01-06 06:02:45";"2025-01-06 06:07:23";"0000-00-00 00:00:00";"0";"25";"0";"278";"0";"67";"95";"182";"218";"170";"237";"111";"137";"260"
"247";"0";"0";"31";"6997800";"-77";"270";"0";"4";"1";"1";"extern";"1";"1";"-77";"27";"1";"5";"2";"4";"2";"3";"3";"3";"3";"4";"3";"4";"2";"4";"3";"4";"1";"-77";"-77";"-77";"2";"2";"2";"4";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"18f935d638b43122797402e1e30ab6b4";"1";"0";"1736144042";"2025-01-06 06:14:02";"2025-01-06 06:18:32";"0000-00-00 00:00:00";"0";"7";"0";"270";"0";"43";"76";"181";"206";"151";"222";"93";"122";"252"
"248";"0";"0";"31";"6997800";"-77";"222";"0";"1";"0";"0";"extern";"1";"1";"-77";"38";"1";"5";"2";"5";"3";"3";"4";"2";"4";"2";"2";"1";"3";"2";"3";"2";"3";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"2dc8b98b07f0929ab20becbaa8e0e4fc";"1";"0";"1736144137";"2025-01-06 06:15:37";"2025-01-06 06:19:19";"0000-00-00 00:00:00";"0";"13";"0";"222";"0";"45";"75";"147";"168";"140";"187";"92";"116";"203"
"249";"0";"0";"31";"6997800";"-77";"401";"0";"2";"0";"1";"extern";"1";"1";"-77";"41";"2";"3";"2";"5";"4";"1";"5";"1";"4";"3";"1";"2";"4";"2";"5";"1";"2";"5";"5";"4";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"7d730dbe19c3b678511cdeb40033039c";"1";"0";"1736144191";"2025-01-06 06:16:31";"2025-01-06 06:23:12";"0000-00-00 00:00:00";"0";"16";"0";"401";"0";"61";"124";"290";"334";"255";"349";"162";"198";"381"
"250";"0";"0";"31";"6997800";"-77";"190";"0";"3";"1";"0";"extern";"1";"1";"-77";"47";"2";"4";"2";"5";"4";"3";"5";"2";"5";"5";"1";"4";"4";"1";"3";"2";"3";"-77";"-77";"-77";"3";"3";"3";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"0a62e36b2ea5886e43f4746237ce5471";"1";"0";"1736144607";"2025-01-06 06:23:27";"2025-01-06 06:26:37";"0000-00-00 00:00:00";"0";"17";"0";"190";"0";"38";"60";"121";"149";"109";"157";"74";"90";"175"
"251";"0";"0";"31";"6997800";"-77";"297";"0";"4";"1";"1";"extern";"1";"1";"-77";"30";"2";"5";"2";"3";"4";"2";"4";"2";"5";"3";"2";"3";"3";"2";"3";"2";"3";"-77";"-77";"-77";"2";"1";"1";"4";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"1bf29cb1673f7a5289b5b7a411ca61f1";"1";"0";"1736144727";"2025-01-06 06:25:27";"2025-01-06 06:30:24";"0000-00-00 00:00:00";"0";"43";"0";"297";"0";"63";"89";"197";"222";"151";"244";"106";"128";"275"
"252";"0";"0";"31";"6997800";"-77";"221";"0";"1";"0";"0";"extern";"1";"1";"-77";"34";"1";"5";"2";"4";"4";"2";"5";"1";"4";"3";"2";"2";"4";"2";"4";"1";"3";"5";"2";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"4555b1aa113aef0ab5bc88a76e55c320";"1";"0";"1736144813";"2025-01-06 06:26:53";"2025-01-06 06:30:34";"0000-00-00 00:00:00";"0";"30";"0";"221";"0";"54";"83";"147";"176";"141";"183";"101";"120";"208"
"254";"0";"0";"31";"6997800";"-77";"361";"0";"3";"1";"0";"extern";"1";"1";"-77";"26";"2";"5";"2";"4";"4";"1";"5";"2";"5";"4";"2";"1";"2";"2";"3";"1";"5";"-77";"-77";"-77";"3";"2";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"81979c890a164243e3173d0040cd38b6";"1";"0";"1736145160";"2025-01-06 06:32:40";"2025-01-06 06:38:41";"0000-00-00 00:00:00";"0";"39";"0";"361";"0";"64";"135";"230";"269";"222";"302";"155";"187";"330"
"253";"0";"0";"31";"6997800";"-77";"222";"0";"2";"0";"1";"extern";"1";"1";"-77";"25";"2";"5";"2";"4";"4";"3";"4";"3";"4";"4";"2";"2";"3";"2";"2";"2";"4";"3";"3";"3";"-77";"-77";"-77";"4";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"b00a30c1eb3908304ca871bb58e18dff";"1";"0";"1736145151";"2025-01-06 06:32:31";"2025-01-06 06:36:13";"0000-00-00 00:00:00";"0";"6";"0";"222";"0";"35";"58";"140";"179";"100";"191";"74";"92";"204"
"255";"0";"0";"31";"6997800";"-77";"249";"0";"4";"1";"1";"extern";"1";"1";"-77";"48";"2";"4";"2";"5";"3";"2";"5";"1";"5";"5";"1";"4";"4";"1";"4";"1";"3";"-77";"-77";"-77";"1";"4";"2";"4";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"e05e7a640ce1afbeb89dc25f10b01a2a";"1";"0";"1736145440";"2025-01-06 06:37:20";"2025-01-06 06:41:29";"0000-00-00 00:00:00";"0";"14";"0";"249";"0";"57";"89";"170";"203";"145";"210";"102";"123";"236"
"258";"0";"0";"31";"6997800";"-77";"562";"0";"3";"1";"0";"extern";"1";"1";"-77";"43";"2";"4";"2";"5";"2";"4";"2";"4";"2";"2";"4";"4";"2";"4";"2";"4";"1";"-77";"-77";"-77";"1";"1";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"097daf416a5716eb1c7775116bd8f49f";"1";"0";"1736145835";"2025-01-06 06:43:55";"2025-01-06 06:53:17";"0000-00-00 00:00:00";"0";"140";"0";"562";"0";"176";"312";"394";"503";"383";"524";"343";"368";"537"
"257";"0";"0";"31";"6997800";"-77";"278";"0";"2";"0";"1";"extern";"1";"1";"-77";"47";"2";"4";"2";"5";"4";"1";"4";"2";"4";"3";"2";"2";"3";"2";"2";"2";"3";"2";"2";"2";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"5cfb5a23cab1d17e3ee8e57bd3d84de7";"1";"0";"1736145796";"2025-01-06 06:43:16";"2025-01-06 06:47:54";"0000-00-00 00:00:00";"0";"24";"0";"278";"0";"51";"88";"198";"217";"169";"237";"106";"149";"260"
"259";"0";"0";"31";"6997800";"-77";"271";"0";"4";"1";"1";"extern";"1";"1";"-77";"33";"2";"5";"2";"4";"3";"2";"5";"2";"5";"3";"3";"3";"4";"1";"4";"1";"2";"-77";"-77";"-77";"4";"4";"4";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"66393532f61137e628fbaedba4229b36";"1";"0";"1736145986";"2025-01-06 06:46:26";"2025-01-06 06:50:57";"0000-00-00 00:00:00";"0";"30";"0";"271";"0";"49";"77";"162";"201";"143";"229";"110";"135";"256"
"260";"0";"0";"31";"6997800";"-77";"285";"0";"1";"0";"0";"extern";"1";"1";"-77";"38";"2";"3";"2";"5";"4";"2";"4";"2";"4";"4";"2";"2";"4";"2";"4";"2";"3";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"e1391aac5b74febca6a9cdcd764ce094";"1";"0";"1736146028";"2025-01-06 06:47:08";"2025-01-06 06:51:53";"0000-00-00 00:00:00";"0";"24";"0";"285";"0";"67";"89";"168";"197";"160";"223";"109";"132";"260"
"324";"0";"0";"31";"6997800";"-77";"367";"0";"1";"0";"0";"extern";"1";"1";"-77";"27";"2";"5";"2";"3";"4";"3";"5";"3";"4";"2";"4";"2";"2";"3";"3";"2";"3";"4";"2";"3";"-77";"-77";"-77";"1";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"20960a143d718769e6a279bd54f39d6b";"1";"0";"1736153130";"2025-01-06 08:45:30";"2025-01-06 08:51:37";"0000-00-00 00:00:00";"0";"5";"0";"367";"0";"27";"69";"237";"305";"229";"336";"155";"216";"351"
"261";"0";"0";"31";"6997800";"-77";"348";"0";"2";"0";"1";"extern";"1";"1";"-77";"62";"2";"5";"2";"5";"4";"1";"5";"2";"4";"4";"3";"2";"3";"2";"3";"1";"2";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"66fac8632247c9696d5978842820f56f";"1";"0";"1736146369";"2025-01-06 06:52:49";"2025-01-06 06:58:37";"0000-00-00 00:00:00";"0";"30";"0";"348";"0";"66";"109";"268";"292";"229";"305";"134";"171";"325"
"262";"0";"0";"31";"6997800";"-77";"431";"0";"3";"1";"0";"extern";"1";"1";"-77";"31";"2";"5";"2";"5";"4";"2";"4";"2";"4";"3";"2";"2";"2";"2";"3";"2";"3";"-77";"-77";"-77";"4";"2";"3";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"4e74e9ec61031d1fc411d57fd5470e3e";"1";"0";"1736146395";"2025-01-06 06:53:15";"2025-01-06 07:00:26";"0000-00-00 00:00:00";"0";"29";"0";"431";"0";"105";"169";"303";"347";"288";"372";"239";"271";"405"
"263";"0";"0";"31";"6997800";"-77";"410";"0";"4";"1";"1";"extern";"1";"1";"-77";"67";"2";"4";"2";"5";"4";"2";"4";"1";"4";"5";"2";"1";"4";"1";"3";"1";"3";"-77";"-77";"-77";"3";"3";"3";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"c88cb1b3996a21f07e89d61a59f545bf";"1";"0";"1736146519";"2025-01-06 06:55:19";"2025-01-06 07:02:09";"0000-00-00 00:00:00";"0";"35";"0";"410";"0";"66";"112";"254";"336";"193";"352";"143";"173";"381"
"264";"0";"0";"31";"6997800";"-77";"223";"0";"1";"0";"0";"extern";"1";"1";"-77";"26";"2";"5";"2";"3";"2";"3";"4";"2";"4";"3";"2";"3";"3";"3";"3";"2";"4";"3";"4";"3";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"a6ef448852ba794dc7fa383a98031ad4";"1";"0";"1736146542";"2025-01-06 06:55:42";"2025-01-06 06:59:25";"0000-00-00 00:00:00";"0";"20";"0";"223";"0";"41";"80";"147";"171";"139";"181";"99";"123";"199"
"265";"0";"0";"31";"6997800";"-77";"264";"0";"2";"0";"1";"extern";"1";"1";"-77";"51";"1";"5";"2";"5";"4";"3";"4";"3";"4";"4";"2";"3";"3";"2";"3";"3";"2";"4";"4";"2";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"89dcf74333463008a4b87bfe90f5eebe";"1";"0";"1736146548";"2025-01-06 06:55:48";"2025-01-06 07:00:12";"0000-00-00 00:00:00";"0";"29";"0";"264";"0";"59";"83";"169";"193";"142";"215";"104";"121";"235"
"266";"0";"0";"31";"6997800";"-77";"198";"0";"3";"1";"0";"extern";"1";"1";"-77";"37";"2";"3";"2";"5";"4";"2";"5";"2";"5";"4";"2";"4";"3";"2";"4";"2";"3";"-77";"-77";"-77";"4";"1";"4";"4";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"7841a16138a265233b3517754c11e0d5";"1";"0";"1736146571";"2025-01-06 06:56:11";"2025-01-06 06:59:29";"0000-00-00 00:00:00";"0";"15";"0";"198";"0";"32";"60";"128";"151";"117";"170";"83";"111";"178"
"267";"0";"0";"31";"6997800";"-77";"228";"0";"4";"1";"1";"extern";"1";"1";"-77";"38";"2";"5";"2";"4";"3";"4";"5";"3";"3";"4";"2";"4";"2";"3";"3";"2";"4";"-77";"-77";"-77";"1";"1";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918959,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"c5ee3d1ae0cdcf2e5fc889242b7284d5";"1";"0";"1736146914";"2025-01-06 07:01:54";"2025-01-06 07:05:42";"0000-00-00 00:00:00";"0";"26";"0";"228";"0";"50";"82";"153";"180";"122";"195";"102";"117";"217"
